created_at,favorite_count,favorited,geo,hashtags,posicion,retweet_count,retweeted,source,text,user_location,user_name
Wed Dec 12 19:05:33 +0000 2018,2,False,,"['NoalAborto', 'AbortoPorViolacion']",no,4,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","No defiendo a los violadores, tampoco a los asesinos.
#NoalAborto #AbortoPorViolacion",Ecuador.,Viviαn♪
Wed Dec 12 19:04:32 +0000 2018,3,False,,[],no,3,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VERGUENZA LES TENDRIA QUE DAR EN NO PEDIR DISCULPAS Y ANULAR LA APLICACION DEL CRIMINAL E INCONSTITUCIONAL ""PROTOCO… https://t.co/wuNBW9fnWT",,Fabio Quadrana
Wed Dec 12 19:01:39 +0000 2018,0,False,,[],no,10,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @VCartama: El día que explicaron la fecundación en el colegio, @RubenSanchezTW estuvo de piarda. De donde no hay no se puede sacar. Ánim…",,Juan Perez Silva
Wed Dec 12 19:00:29 +0000 2018,0,False,,[],no,1,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",RT @Amparo_Medina: @elhombrepronico @DEFENSORIAEC @crisvalverdej @NovidemTe Son funcionarios ideologizados y borregos de la cultura de la m…,,Defensor Mariæ
Wed Dec 12 18:59:58 +0000 2018,1,False,,"['ThelmaFardin', 'AbortoLegal', 'NoVuelvenMas', 'NoAlAborto']",no,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Que sera de esta chica #ThelmaFardin cuando no la necesiten mas estas chicas #AbortoLegal #NoVuelvenMas #NoAlAborto… https://t.co/A5MfaK8HoI,mar del plata,JorGus YO
Wed Dec 12 18:59:34 +0000 2018,0,False,,[],no,10,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @VCartama: El día que explicaron la fecundación en el colegio, @RubenSanchezTW estuvo de piarda. De donde no hay no se puede sacar. Ánim…",,Covadonga2_0
Wed Dec 12 18:56:33 +0000 2018,3,False,,['NoAlAborto'],no,1,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@elhombrepronico @DEFENSORIAEC @crisvalverdej @NovidemTe Son funcionarios ideologizados y borregos de la cultura de la muerte
#NoAlAborto",Quito - Ecuador,Amparo Medina
Wed Dec 12 18:55:05 +0000 2018,0,False,,[],no,10,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @VCartama: El día que explicaron la fecundación en el colegio, @RubenSanchezTW estuvo de piarda. De donde no hay no se puede sacar. Ánim…",Malaga,Chiquito17
Wed Dec 12 18:54:34 +0000 2018,0,False,,[],no,10,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @VCartama: El día que explicaron la fecundación en el colegio, @RubenSanchezTW estuvo de piarda. De donde no hay no se puede sacar. Ánim…","Antequera, España",VOX Antequera 🇪🇸
Wed Dec 12 18:53:24 +0000 2018,0,False,,"['NoAlAborto', 'VivasNosQueremos']",no,14,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @angie13guet: Ocupese de las mujeres x nacer Sr Presidente #NoAlAborto 
A las niñas x nacer tambien las queremos vivas #VivasNosQueremos…",Planet Earth,Narwen Rohir
Wed Dec 12 18:52:24 +0000 2018,0,False,,"['ConMisHijosNoTeMetas', 'todavidavale', 'cuidemoslasdosvidas', 'legaloilegalmataigual', 'nadiemenos', 'noalaborto', 'soyprovida']",no,1,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",RT @MisterMomia: #ConMisHijosNoTeMetas #todavidavale #cuidemoslasdosvidas #legaloilegalmataigual #nadiemenos #noalaborto #soyprovida #salve…,Rosario,Walter Martín
Wed Dec 12 18:52:07 +0000 2018,0,False,,"['ConMisHijosNoTeMetas', 'todavidavale', 'cuidemoslasdosvidas', 'legaloilegalmataigual', 'nadiemenos', 'noalaborto', 'soyprovida']",no,1,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",RT @MisterMomia: #ConMisHijosNoTeMetas #todavidavale #cuidemoslasdosvidas #legaloilegalmataigual #nadiemenos #noalaborto #soyprovida #salve…,Rosario,Walter Martín
Wed Dec 12 18:51:47 +0000 2018,0,False,,"['ConMisHijosNoTeMetas', 'todavidavale', 'cuidemoslasdosvidas', 'legaloilegalmataigual', 'nadiemenos', 'noalaborto', 'soyprovida']",no,1,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",RT @MisterMomia: #ConMisHijosNoTeMetas #todavidavale #cuidemoslasdosvidas #legaloilegalmataigual #nadiemenos #noalaborto #soyprovida #salve…,Rosario,Walter Martín
Wed Dec 12 18:51:41 +0000 2018,0,False,,"['ConMisHijosNoTeMetas', 'todavidavale', 'cuidemoslasdosvidas', 'legaloilegalmataigual', 'nadiemenos', 'noalaborto', 'soyprovida']",no,1,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",RT @MisterMomia: #ConMisHijosNoTeMetas #todavidavale #cuidemoslasdosvidas #legaloilegalmataigual #nadiemenos #noalaborto #soyprovida #salve…,Rosario,Walter Martín
Wed Dec 12 18:43:54 +0000 2018,0,False,,['YoTeCreo'],no,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@nikitaneumann  defendiendo una vez más a las dos vidas, educación sexual y prevención.  @CortaPorLozano #YoTeCreo.… https://t.co/oL0TCy5vEu",,Emi Puntillo
Wed Dec 12 18:43:13 +0000 2018,1,False,,['NoEsNo'],no,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#NoEsNo 
NO se hizo Ley, NO se Practica✋🏼 el aborto también es violacion, violacion al derecho de vivir, también es… https://t.co/IrfcklHo25","Córdoba, Argentina",Xime✨
Wed Dec 12 18:43:09 +0000 2018,0,False,,"['BastaDeSionistas', 'NoAlAborto', 'AbortoCriminal', 'Asesinos', 'NOALAESI']",no,0,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",@edufeiok Telefe... canal 13... tn Clarín... todo lo mismo... #BastaDeSionistas #NoAlAborto #AbortoCriminal #Asesinos #NOALAESI,bs as,Armando_lbdo  🇦🇷💙
Wed Dec 12 18:42:56 +0000 2018,1,False,,[],no,1,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","A ESTAS IMPRESENTABLES SOLO LES IMPORTA TU HIJO MUERTO

@marianoobarrio @AgustinLaje @NickyMarquez1… https://t.co/vRVNMgJ6dn",,Fabio Quadrana
Wed Dec 12 18:42:31 +0000 2018,17,False,,[],no,10,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","El día que explicaron la fecundación en el colegio, @RubenSanchezTW estuvo de piarda. De donde no hay no se puede s… https://t.co/5lHtoa5kwr","Cártama, España",Vox Cártama 🇪🇸
Wed Dec 12 18:39:50 +0000 2018,0,False,,"['NoAlAborto', 'VivasNosQueremos']",no,14,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @angie13guet: Ocupese de las mujeres x nacer Sr Presidente #NoAlAborto 
A las niñas x nacer tambien las queremos vivas #VivasNosQueremos…",México,@agenda2018 💙
Wed Dec 12 18:38:19 +0000 2018,0,False,,"['metoo', 'MiraComoNosPonemos', 'NoAlProtocoloDeLaMuerte', 'NoAlAborto']",no,105,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @lucolombres1: #metoo #MiraComoNosPonemos #NoAlProtocoloDeLaMuerte #NoAlAborto Por fin coincidimos en que el abuso de poder sobre alguie…,"San Juan, Argentina",Jorge L. Cañizares
Wed Dec 12 18:36:00 +0000 2018,0,False,,[],no,89,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BalleriniVIDA: Los grupos que quieren destruir la familia y legalizar la muerte de los hijos reclamando aborto no cesan, por eso, convo…",,smvidal71@gmail.com
Wed Dec 12 18:34:47 +0000 2018,0,False,,"['ReconocerElDerechoALavidaDesdeLaConcepcion', 'NoAlAborto']",no,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#ReconocerElDerechoALavidaDesdeLaConcepcion #NoAlAborto LosMexicanosTenemosUnaMoralConValoresYPrincipiosEnBaseALaRe… https://t.co/XDRVxKArvC,,🌊CiudadanoMexicano🌊
Wed Dec 12 18:32:28 +0000 2018,1,False,,"['NoAlaborto', 'NoALaIdeologiaDeGenero']",no,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#NoAlaborto #NoALaIdeologiaDeGenero que no te laven la cabeza. https://t.co/1fAtXAabD9,buenos aires,VH💙
Wed Dec 12 18:32:21 +0000 2018,0,False,,"['ConMisHijosNoTeMetas', 'NoAlAborto']",no,0,False,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","REFERÉNDUM 2018. Programa Tiempo de Hablar.
#ConMisHijosNoTeMetas
#NoAlAborto
https://t.co/THpdySXZsC","Breña, Peru",CiudadanoEQ
Wed Dec 12 18:29:48 +0000 2018,0,False,,"['NoAlAborto', 'VivasNosQueremos']",no,14,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @angie13guet: Ocupese de las mujeres x nacer Sr Presidente #NoAlAborto 
A las niñas x nacer tambien las queremos vivas #VivasNosQueremos…",,MatíaS 🇦🇷🇪🇸
Wed Dec 12 18:22:37 +0000 2018,0,False,,"['NoAlAborto', 'VivasNosQueremos']",no,14,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @angie13guet: Ocupese de las mujeres x nacer Sr Presidente #NoAlAborto 
A las niñas x nacer tambien las queremos vivas #VivasNosQueremos…",,Horacio Rubio
Wed Dec 12 18:18:07 +0000 2018,0,False,,[],no,89,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BalleriniVIDA: Los grupos que quieren destruir la familia y legalizar la muerte de los hijos reclamando aborto no cesan, por eso, convo…",Gobernador Crespo,Elina Lozano💙
Wed Dec 12 18:16:17 +0000 2018,0,False,,"['LajeConFeinmann', 'NoAlProtocoloDeLaMuerte', 'SalvemosLas2Vidas', 'NoAlAborto', 'NoTeVotoNuncaMas']",no,2,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#LajeConFeinmann
#NoAlProtocoloDeLaMuerte 
#SalvemosLas2Vidas 
#NoAlAborto 
#NoTeVotoNuncaMas https://t.co/ZmVflZzYyI",,Carlos  Chain
Wed Dec 12 18:15:32 +0000 2018,0,False,,"['ProtocoloDeLaMuerte', 'NoAlAborto', 'SalvemosLas2Vidas']",no,78,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @SurianiSalta: Todo mi apoyo a los entrerrianos en el pedido de derogación del #ProtocoloDeLaMuerte #NoAlAborto #SalvemosLas2Vidas

CC @…","Córdoba, Argentina",Luciano Garay
Wed Dec 12 18:14:10 +0000 2018,0,False,,[],no,89,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BalleriniVIDA: Los grupos que quieren destruir la familia y legalizar la muerte de los hijos reclamando aborto no cesan, por eso, convo…",,Marce
Wed Dec 12 18:07:12 +0000 2018,0,False,,"['NoesNo', 'noalaideologiadegenero', 'NoAlAborto']",no,1,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @analiafunes11: #NoesNo 
Cubrir a los pedófilos es ser tan culpable como el que lo hace. 
#noalaideologiadegenero 
#NoAlAborto 
Todo est…",,Luca alosi
Wed Dec 12 18:02:43 +0000 2018,0,False,,"['NoAlAborto', 'VivasNosQueremos']",no,14,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @angie13guet: Ocupese de las mujeres x nacer Sr Presidente #NoAlAborto 
A las niñas x nacer tambien las queremos vivas #VivasNosQueremos…",En Mi Casa,Maria Ines
Wed Dec 12 18:02:00 +0000 2018,0,False,,"['NoesNo', 'noalaideologiadegenero', 'NoAlAborto']",no,1,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#NoesNo 
Cubrir a los pedófilos es ser tan culpable como el que lo hace. 
#noalaideologiadegenero 
#NoAlAborto 
Tod… https://t.co/U9y5hKnPTi","General Pedernera, Argentina",analia funes
Wed Dec 12 18:00:52 +0000 2018,0,False,,"['NoAlProtocoloDeLaMuerte', 'NoAlAborto']",no,0,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","#NoAlProtocoloDeLaMuerte #NoAlAborto 
@mauriciomacri https://t.co/nitoLm29ux",,Mariuma
Wed Dec 12 18:00:05 +0000 2018,0,False,,"['metoo', 'MiraComoNosPonemos', 'NoAlProtocoloDeLaMuerte', 'NoAlAborto']",no,105,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @lucolombres1: #metoo #MiraComoNosPonemos #NoAlProtocoloDeLaMuerte #NoAlAborto Por fin coincidimos en que el abuso de poder sobre alguie…,,DanielClementeLopez
Wed Dec 12 17:59:25 +0000 2018,0,False,,[],no,14,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @noelia2882: Gente no perdamos tiempo con montajes y puesta en escena de situaciones guionadas por el NOM, enfoquémonos en lo importante…","Villa Constitución ,Santa Fe. Argentina.♥",Malela...
Wed Dec 12 17:55:54 +0000 2018,0,False,,"['AbortoPorViolación', 'NoAlAborto', 'SalvemosLas2Vidas']",no,1,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @futurodigital: @_naiviV_ #AbortoPorViolación es solo la puerta para luego legalizar cualquier aborto
#NoAlAborto #SalvemosLas2Vidas #Ec…",Ecuador.,Viviαn♪
Wed Dec 12 17:51:57 +0000 2018,0,False,,[],no,302,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RT @Info_Aborto: .@genarolozano Está comprobado científicamente que la vida humana inicia desde la concepción, luchemos por los que no tien…",,Jovan Petrovic
Wed Dec 12 17:51:53 +0000 2018,0,False,,"['MiraComoNosPonemos', 'NoesNo']",no,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#MiraComoNosPonemos #NoesNo Apoyo la iniciativa de @actrices_arg por que hay muchos casos de Abuso en el país, pero… https://t.co/jQj4UsUXJH","Corrientes, Argentina",Krhis Lopez
Wed Dec 12 17:51:50 +0000 2018,0,False,,"['Aborto', 'SalvemosLas2Vidas', 'NoAlAborto']",no,274,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",RT @brenda0_oS: Alza tu voz en contra del #Aborto Registrate en https://t.co/vM49Z6mTdR #SalvemosLas2Vidas #NoAlAborto,,InefableLA
Wed Dec 12 17:40:51 +0000 2018,2,False,,"['NoAlProtocoloDeLaMuerte', 'nomasviolenciacontralamujer', 'NoAlAborto']",no,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#NoAlProtocoloDeLaMuerte #nomasviolenciacontralamujer #NoAlAborto https://t.co/tawJcw8YX3,Argentina,Erica Mattiuz
Wed Dec 12 17:40:34 +0000 2018,0,False,,[],no,89,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @BalleriniVIDA: Los grupos que quieren destruir la familia y legalizar la muerte de los hijos reclamando aborto no cesan, por eso, convo…","Buenos Aires, Argentina",Martin Lozano Seeber
Wed Dec 12 17:39:42 +0000 2018,0,False,,"['NoAlAborto', 'SalvemosLasDosVidas']",no,43,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @sergiocatamarca: El 8 de agosto fue claro el mensaje. #NoAlAborto #SalvemosLasDosVidas ahora los gobernantes ponen en práctica un proto…,"Córdoba, Argentina",PilyPuy💙💙
Wed Dec 12 17:38:09 +0000 2018,1,False,,"['AbortoPorViolación', 'NoAlAborto', 'SalvemosLas2Vidas', 'Ecuador']",no,1,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@_naiviV_ #AbortoPorViolación es solo la puerta para luego legalizar cualquier aborto
#NoAlAborto #SalvemosLas2Vidas #Ecuador",Guayaquil - Ecuador,Remigio Rivera
Wed Dec 12 17:34:59 +0000 2018,0,False,,"['NoAlAborto', 'SalvemosLasDosVidas']",no,43,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @sergiocatamarca: El 8 de agosto fue claro el mensaje. #NoAlAborto #SalvemosLasDosVidas ahora los gobernantes ponen en práctica un proto…,,MariaIsabel Aguilera
Wed Dec 12 17:31:39 +0000 2018,2,False,,['abortoporviolación'],no,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TAL COMO DICE ESTE TUITERO, EL #abortoporviolación ES SOLO UN PRETEXTO PARA LEGALIZAR EL ABORTO EN GENERAL… https://t.co/C8ZtdRW5kI",Guayaquil - Ecuador,Remigio Rivera
Wed Dec 12 17:20:00 +0000 2018,0,False,,"['NoAlAborto', 'VivasNosQueremos']",no,14,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @angie13guet: Ocupese de las mujeres x nacer Sr Presidente #NoAlAborto 
A las niñas x nacer tambien las queremos vivas #VivasNosQueremos…","Córdoba, Argentina",Alicia 💙
Wed Dec 12 17:15:41 +0000 2018,0,False,,"['NoAlAborto', 'NoAlFeminazismo']",no,2,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @omnibus20: @LORENT_SALEH @SoyVenezuela @Europarl_IT @Europarl_ES @InfoVenEuropa Maldito progresista. 
#NoAlAborto #NoAlFeminazismo #NoA…",Romanos 12:2,🌎
Wed Dec 12 17:15:30 +0000 2018,0,False,,[],no,255,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Info_Aborto: .@ManceraMiguelMX ¡Mujer te han mentido! Un aborto nunca será seguro, los médicos afirman que una intervención médica por…",,honh
Wed Dec 12 17:14:47 +0000 2018,0,False,,"['NoAlAborto', 'AbortoPorViolación']",no,1,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @lamcristhian33: Nada justifica el asesinato de un inocente he indefenso #NoAlAborto #AbortoPorViolación https://t.co/a3Sd9nkRGG,Guayaquil - Ecuador,Remigio Rivera
Wed Dec 12 17:14:34 +0000 2018,0,False,,"['NoAlAborto', 'VivasNosQueremos']",no,14,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @angie13guet: Ocupese de las mujeres x nacer Sr Presidente #NoAlAborto 
A las niñas x nacer tambien las queremos vivas #VivasNosQueremos…","Bueno Aires, Argentina",Patricia Goodliffe
Wed Dec 12 17:11:48 +0000 2018,0,False,,"['metoo', 'MiraComoNosPonemos', 'NoAlProtocoloDeLaMuerte', 'NoAlAborto']",no,105,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @lucolombres1: #metoo #MiraComoNosPonemos #NoAlProtocoloDeLaMuerte #NoAlAborto Por fin coincidimos en que el abuso de poder sobre alguie…,,Maria Rives
Wed Dec 12 17:11:46 +0000 2018,0,False,,[],no,302,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Info_Aborto: .@genarolozano Está comprobado científicamente que la vida humana inicia desde la concepción, luchemos por los que no tien…",,honh
Wed Dec 12 17:05:37 +0000 2018,0,False,,[],no,24,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @almenjenn: - Ella merece ser amada
- Ella merece ser deseada
- Ella merece estar viva

Ella y todos los niños por nacer merecen y tiene…",Aqui que no vez,Leonardo Getza
Wed Dec 12 17:05:08 +0000 2018,0,False,,[],no,14,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @noelia2882: Gente no perdamos tiempo con montajes y puesta en escena de situaciones guionadas por el NOM, enfoquémonos en lo importante…",República Argentina,Cecilia Parera
Wed Dec 12 17:02:14 +0000 2018,0,False,,"['NoAlAborto', 'VivasNosQueremos']",no,14,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @angie13guet: Ocupese de las mujeres x nacer Sr Presidente #NoAlAborto 
A las niñas x nacer tambien las queremos vivas #VivasNosQueremos…",,Inesilla
