created_at,favorite_count,favorited,geo,hashtags,posicion,retweet_count,retweeted,source,text,user_location,user_name
Mon Dec 10 18:45:53 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,,Sofia Vergara
Mon Dec 10 18:45:19 +0000 2018,0,False,,"['ComicConArgentina', 'LegalAbortion', 'abortolegal']",no,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Thanks @GillianA. Hoy are amazing. 
#ComicConArgentina
#LegalAbortion 
#abortolegal https://t.co/LQyQYa7jvz",,María Fava 💚
Mon Dec 10 18:45:03 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,Donde haya ferne y nutella,Jazmin Garcia💚
Mon Dec 10 18:43:38 +0000 2018,6,False,,"['DiaInternacionalDeLosDerechosHumanos', 'AbortoLegal']",no,0,False,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","No hay #DiaInternacionalDeLosDerechosHumanos que valga si no tenemos #AbortoLegal .

Nada más humano que el derecho… https://t.co/EpYDgg9ybt",Relaciones Internacionales. UNSAM.,Franca Ferrari
Mon Dec 10 18:41:46 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,argentina,lareconcha 💢💚
Mon Dec 10 18:41:25 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,Between the click of the light and the start of the dream...,Gaby Yerden Zerneri
Mon Dec 10 18:39:01 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,Melbourne,Maria Eva
Mon Dec 10 18:36:55 +0000 2018,0,False,,['AbortoLegal'],no,7,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @campaniabortoLP: Ante las mentiras antiderechos, seguimos defendiendo lo conquistado y luchando por #AbortoLegal! 

👉🏽 Hoy desde las 12…",,Tortas de Barrio FOL
Mon Dec 10 18:34:06 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,Arrecifes ,Aldii Ribes
Mon Dec 10 18:32:33 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,Argentina mirando hacia Karnak,Alejandra Folgarait
Mon Dec 10 18:32:22 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,Rosario,💚 Mariano Montenegro
Mon Dec 10 18:29:40 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,Colombia,Alejandro Román
Mon Dec 10 18:28:55 +0000 2018,0,False,,[],no,17,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @campaniabortoLP: Violar el secreto profesional, la privacidad de les pacientes, la historia de les mismes, y negarles derechos, atenta…",,Belén
Mon Dec 10 18:26:25 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,highway to Hell,Sammy_eat_world
Mon Dec 10 18:25:47 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,"Avellaneda, Argentina",Anto🌈
Mon Dec 10 18:25:25 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,,Victoria Aramburu
Mon Dec 10 18:22:58 +0000 2018,0,False,,"['NiUnaMenos', 'AbortoLegal', 'EsiYa', 'TucumanEnLucha']",no,1,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @HijosTucuman: Esquina del Movimiento de mujeres.
#NiUnaMenos
#AbortoLegal
#EsiYa
#TucumanEnLucha https://t.co/DhbvOe2wqx","San Miguel de Tucumán, Argenti",julita
Mon Dec 10 18:22:24 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,Cornwall,BoredwithTwitr
Mon Dec 10 18:21:12 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,,Ludmila💚Grrrrrrrrrr🔥💜
Mon Dec 10 18:20:43 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,Recoleta,May🍍
Mon Dec 10 18:18:51 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,París,La niña Bart
Mon Dec 10 18:16:25 +0000 2018,0,False,,[],no,17,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @campaniabortoLP: Violar el secreto profesional, la privacidad de les pacientes, la historia de les mismes, y negarles derechos, atenta…","Río Negro, Argentina",Marce💚💚💚💚
Mon Dec 10 18:13:28 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,,Ori 🐍
Mon Dec 10 18:12:15 +0000 2018,0,False,,"['AbortoLegal', 'NiUnaMenos', 'ILEyESInuestrosDerechos']",no,1,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @bernirimoldi: Sin #AbortoLegal no hay #NiUnaMenos 
#ILEyESInuestrosDerechos https://t.co/74SRB38j0V",,Valeria Vargas
Mon Dec 10 18:10:24 +0000 2018,1,False,,"['AbortoLegal', 'NiUnaMenos', 'ILEyESInuestrosDerechos']",no,1,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Sin #AbortoLegal no hay #NiUnaMenos 
#ILEyESInuestrosDerechos https://t.co/74SRB38j0V",..a donde me lleva la vida ... a veces baires y a veces san nicolas...,Bernardita 🥑
Mon Dec 10 18:08:41 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,,Martin Surpin
Mon Dec 10 18:04:37 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,"New York, NY",🎄Heather Siebert🎄
Mon Dec 10 18:03:06 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,Ciudad mágica de Buenos Aires,Azul; #TheBois
Mon Dec 10 17:59:31 +0000 2018,0,False,,[],no,17,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @campaniabortoLP: Violar el secreto profesional, la privacidad de les pacientes, la historia de les mismes, y negarles derechos, atenta…",,Carito
Mon Dec 10 17:59:00 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,Argentina papá!,Paula
Mon Dec 10 17:56:14 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,"Buenos Aires, Argentina",mey 💚
Mon Dec 10 17:54:48 +0000 2018,0,False,,"['AbortoLegal', 'SeraLey']",no,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","La agente Scully también apoya la lucha por el #AbortoLegal 
#SeraLey https://t.co/LgQ80NBNaE","Córdoba, Argentina",@LaMatriaFem
Mon Dec 10 17:54:42 +0000 2018,0,False,,[],no,6,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @feminicidio: La contradicción de Olga Sánchez Cordero, @M_OlgaSCordero, la Secretaria d Gobernación del Gobierno d Manuel López Obrador…",#LaResistencia @SolidariosSF @AlegriaSinFront @ARMH_Memoria @CarroCombate #PazEnConstrucción #Paris චᆽච Mille pompons!,Letra Escarlata✍
Mon Dec 10 17:53:05 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,Buenos Aires,Mr. Tefo
Mon Dec 10 17:47:13 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,"Buenos Aires, Argentina",April
Mon Dec 10 17:46:09 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,@Ruesselsheim @Rodgau @Germany,Eduardo Simon
Mon Dec 10 17:44:43 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,,Juan Manuel Morales
Mon Dec 10 17:39:53 +0000 2018,0,False,,[],no,17,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @campaniabortoLP: Violar el secreto profesional, la privacidad de les pacientes, la historia de les mismes, y negarles derechos, atenta…",Argentina,Red Profesionales de la salud x Derecho a Decidir
Mon Dec 10 17:39:34 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,,Aili castro
Mon Dec 10 17:39:23 +0000 2018,0,False,,[],no,6,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @Perspectiva_Con: Un grupo de diputadas federales y activistas iniciaron la discusión sobre la despenalización del aborto en San Lázaro.…,Musulmania,Alejandra G Guerrero
Mon Dec 10 17:37:28 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,,Agustina Fernández💚
Mon Dec 10 17:34:00 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,Chile,Not a banana
Mon Dec 10 17:32:31 +0000 2018,3,False,,['DerechosHumanos'],no,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Los derechos sexuales y reproductivos de las mujeres también son #DerechosHumanos hoy en el… https://t.co/k4RekI1l8h,,Marea Granate
Mon Dec 10 17:31:35 +0000 2018,0,False,,[],no,17,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @campaniabortoLP: Violar el secreto profesional, la privacidad de les pacientes, la historia de les mismes, y negarles derechos, atenta…","Santa Fe, Argentina",paulinaerbes
Mon Dec 10 17:29:49 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,"Ciudad jardin, El palomar",German
Mon Dec 10 17:27:18 +0000 2018,0,False,,[],no,17,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @campaniabortoLP: Violar el secreto profesional, la privacidad de les pacientes, la historia de les mismes, y negarles derechos, atenta…","Diamante, Argentina",Feministas Diamante
Mon Dec 10 17:26:00 +0000 2018,0,False,,[],no,17,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @campaniabortoLP: Violar el secreto profesional, la privacidad de les pacientes, la historia de les mismes, y negarles derechos, atenta…",Ciudad Autónoma de Buenos Aire,Eme 💚
Mon Dec 10 17:24:56 +0000 2018,2,False,,[],no,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Not because a mother and or a father doesnt want their baby means that it should not live. There are many families… https://t.co/QnC0UQfKT4,Worldwide,Richard
Mon Dec 10 17:24:19 +0000 2018,0,False,,[],no,4309,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,,HartaMuyHarta 💚
Mon Dec 10 17:23:41 +0000 2018,0,False,,[],no,4309,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,Neuquen - Argentina,Andres💚
Mon Dec 10 17:23:33 +0000 2018,0,False,,[],no,17,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @campaniabortoLP: Violar el secreto profesional, la privacidad de les pacientes, la historia de les mismes, y negarles derechos, atenta…",Argentina,💚💜 #SeguimosEnCampaña
Mon Dec 10 17:23:31 +0000 2018,0,False,,[],no,4309,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,,lolitaa ♡
Mon Dec 10 17:23:28 +0000 2018,3,False,,['sesiondefotos'],no,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Estamos felices por lo que se va y lo que se viene 💚✊🏽
Gracias Lucia Prieto por tu ojo mágico 📷
#sesiondefotos… https://t.co/GzW67kuHr3",Buenos Aires,La Colmena Grupo
Mon Dec 10 17:20:59 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,Argentina,carolina
Mon Dec 10 17:19:49 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,United Kingdom,Taylorrosebrown
Mon Dec 10 17:18:32 +0000 2018,4,False,,[],no,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@GillianA I didn't get to tell you (cause i could barely speak) but thank you so much for coming to Argentina, you… https://t.co/qWRI7aigup","La Plata, Argentina","I, Dai"
Mon Dec 10 17:18:07 +0000 2018,41,False,,[],no,17,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Violar el secreto profesional, la privacidad de les pacientes, la historia de les mismes, y negarles derechos, aten… https://t.co/o5yE63v5Oo","La Plata, Argentina",#SeguimosEnCampaña 💜💚
Mon Dec 10 17:13:13 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,Argentina,iris
Mon Dec 10 17:10:49 +0000 2018,1,False,,"['abortolegal', 'nobendiciones', 'usaforro', 'nokierosertia']",no,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Rossi_ibarrola #abortolegal #nobendiciones #usaforro #nokierosertia,"Chajarí, Argentina🍋",Camichota
Mon Dec 10 17:10:29 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,"Buenos Aires, Argentina",Pato 💚
Mon Dec 10 17:10:14 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,No me acuerdo.,Mate
Mon Dec 10 17:09:47 +0000 2018,0,False,,"['DiaDeLosDerechosHumanos', 'AbortoLegal']",no,1,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @lovechrisdiel: #DiaDeLosDerechosHumanos para que todas las mujeres tengan el derecho a decidir sobre su cuerpo #AbortoLegal,"ᴄɴᴄᴏ, ᴊʙ, ᴀɢ, ᴄᴄ 💚",ailu • hbd Zabdi + #3yearsCNCO ✨🇦🇷
Mon Dec 10 17:08:57 +0000 2018,1,False,,"['DiaDeLosDerechosHumanos', 'AbortoLegal']",no,1,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#DiaDeLosDerechosHumanos para que todas las mujeres tengan el derecho a decidir sobre su cuerpo #AbortoLegal,"ᴄɴᴄᴏ, ᴊʙ, ᴀɢ, ᴄᴄ 💚",ailu • hbd Zabdi + #3yearsCNCO ✨🇦🇷
Mon Dec 10 17:06:11 +0000 2018,0,False,,[],no,6,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @feminicidio: La contradicción de Olga Sánchez Cordero, @M_OlgaSCordero, la Secretaria d Gobernación del Gobierno d Manuel López Obrador…",,Francisco Javier
Mon Dec 10 17:06:06 +0000 2018,0,False,,[],no,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","💚 En 2012 la Corte Suprema de Justicia confirmó con el Fallo F.A.L. el derecho a abortar, sin plazo y sin denuncia,… https://t.co/v6FKD37w9N","La Plata, Argentina",#SeguimosEnCampaña 💜💚
Mon Dec 10 17:04:31 +0000 2018,0,False,,[],no,4309,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,BA- ARGENTINA,Alejandra
Mon Dec 10 17:01:24 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,"Argentina, Buenos Aires",Princess Consuela🛸
Mon Dec 10 17:00:09 +0000 2018,0,False,,[],no,0,False,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Frente a un embarazo no deseado, son muchos los interrogantes que surgen frente a la posibilidad de recurrir a la i… https://t.co/ddtjPA51TB","Medelín, Colombia",Unimedicos
Mon Dec 10 16:59:29 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,"San Fernando, Argentina",Andrés Diosquez
Mon Dec 10 16:58:47 +0000 2018,0,False,,[],no,4309,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,"San Miguel de Tucumán, Argentina",inti
Mon Dec 10 16:55:52 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,,ProFeJDRojas
Mon Dec 10 16:54:29 +0000 2018,0,False,,['AbortoLegal'],no,7,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @campaniabortoLP: Ante las mentiras antiderechos, seguimos defendiendo lo conquistado y luchando por #AbortoLegal! 

👉🏽 Hoy desde las 12…",ARGENTINA,🌹
Mon Dec 10 16:54:24 +0000 2018,0,False,,"['35anosdedemocracia', 'DiaDeLosDerechosHumanos']",no,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#35anosdedemocracia y hablemos en el #DiaDeLosDerechosHumanos de la deuda enorme que tienen con las mujeres y varon… https://t.co/pvPFL88uwE,Caba,#DefiendoLaSaludPublica
Mon Dec 10 16:53:02 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,Procastinando,Sasha💚
Mon Dec 10 16:52:48 +0000 2018,0,False,,[],no,16,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Pame9dj: Mañana 10/12 se cumplen 70 años de la Declaración Universal de los Derechos Humanos. Participaré junto a mujeres de la región…,Everywhere,RESURJ
Mon Dec 10 16:50:06 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,Aberdeen,Gene
Mon Dec 10 16:49:54 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,"Buenos Aires,Argentina",Romi In Rainbows 🌈 💚
Mon Dec 10 16:48:52 +0000 2018,0,False,,['ILEesDerechoenEntreRios'],no,2,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RT @silviaaugs: #ILEesDerechoenEntreRios y en todo el país!! Los derechos sexuales y (no) reproductivos, son derechos humanos! 
#ILEyESInue…",Argentina,Janet
Mon Dec 10 16:48:29 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,,Infinity
Mon Dec 10 16:47:51 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,,Vieja Grindera
Mon Dec 10 16:45:02 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,,Lú 💚~
Mon Dec 10 16:43:55 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,"Aguascalientes, México",Enrique.
Mon Dec 10 16:38:45 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,Somewhere in the middle,Hache Leon
Mon Dec 10 16:38:00 +0000 2018,0,False,,[],no,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@GillianA @ArgenComicCon This makes me so incredibly happy, I admire you so much, thank you for supporting our figh… https://t.co/sXFzygHzIW","Ciudad Autónoma de Buenos Aires, Argentina",Schrödinger
Mon Dec 10 16:37:21 +0000 2018,5,False,,['ILEesDerechoenEntreRios'],no,2,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#ILEesDerechoenEntreRios y en todo el país!! Los derechos sexuales y (no) reproductivos, son derechos humanos!… https://t.co/bvvfLwYXum","Santa Fe, Argentina",Silvia Augsburger
Mon Dec 10 16:34:49 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,"Ciudad Autónoma de Buenos Aires, Argentina",Agus.
Mon Dec 10 16:34:16 +0000 2018,0,False,,['abortolegal'],no,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",la admiro hace años y leer que apoya nuestra lucha me hace tan feliz que quiero llorar 💚 #abortolegal https://t.co/PuGdXqotXf,"Ciudad Autónoma de Buenos Aires, Argentina",Schrödinger
